route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color                                                                                                                                                                                                                                              
1160010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6040065000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110080100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3720065000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500060400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500037200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1120071100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1700003100VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
0310017000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6060017000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1700060600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7940065400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6540079400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1000011600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1000011208VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1410010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
8120071100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110011200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
8110004040VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110081100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
8110071100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110081200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3720060911VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3720060902VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6091137200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6090237200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
6531279400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7940065000VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500079400VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1422310600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060014223VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1700065000VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1800065000VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500017000VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6500018000VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7940065312VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060014100VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1410010600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6540079400VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060030110VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3010010600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060030110VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3010010600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3120010600VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
1060031200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6040037606VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3760660400VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7040371100VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7110070403VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3730037606VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3760637300VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
3010010000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1000030110VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
7240071801GL7,1071,RODALIES,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7180172400GL7,1071,RODALIES,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
7931679315VRR,1071,REGIONAL,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6120061307VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6130761200VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
2230822100VRM,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
2230815100VRM,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1510022308VRM,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
2210015100VRM,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1510022100VRM,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
8111081100VRM,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
8110081110VRM,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
0321603213AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0321303216AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
7180104307AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0430771801AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0320860000AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
6000003208AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
1700030100AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
3010017000AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
7180179300AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
7930071801AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
7060004040AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0404070600AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
0800417000AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
1700008004AV008,1071,AVANT,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                       
1060015410VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1422310600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1120010600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1060014223VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1700035200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3520017000VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1060011200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
5030056312VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
5631250300VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1510010600VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3540037606VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3760635400VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3520035400VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
3540035200VRX,1071,MD,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                            
1120804040VRE,1071,REG.EXP.,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                      
6000071801LC112,1071,AVLO,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                        
6000004040LC112,1071,AVLO,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                        
0404071801LC112,1071,AVLO,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                        
7180160000LC112,1071,AVLO,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                        
7180104040LC112,1071,AVLO,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                        
0404060000LC112,1071,AVLO,,,2,,F2F5F5,                                                                                                                                                                                                                                                                                                                        
